date,product_id,units_sold,promo_flag,discount_pct,realised_selling_price,revenue,product_cost,impressions,clicks,ad_spend,ad_attributed_units,fulfilment_fees,profit,cpc,roas,acos,profit_margin_pct,click_to_order_proxy
2025-05-18,SKU062,12,0,0.0,39.66,475.92,277.56,1604,84,28.06,12,11.46,158.84,0.33404761904761904,16.960798289379902,0.05895948898974617,0.3337535720289124,0.14285714285714285
2025-05-19,SKU062,9,0,0.0,39.66,356.94,208.17,1080,81,25.35,9,10.44,112.98,0.312962962962963,14.080473372781064,0.07102033955286603,0.3165237855101698,0.1111111111111111
2025-05-20,SKU062,12,0,0.0,39.66,475.92,277.56,1443,89,27.69,15,21.33,149.34,0.31112359550561797,17.187432286023835,0.05818204740292486,0.3137922339889057,0.16853932584269662
2025-05-21,SKU062,8,1,0.1206,34.88,279.04,185.04,1888,109,33.82,15,16.95,43.23,0.31027522935779817,8.250739207569486,0.1212012614678899,0.15492402522935778,0.13761467889908258
2025-05-22,SKU062,6,0,0.0,39.66,237.96,138.78,1829,120,42.09,18,16.64,40.45,0.35075,5.653599429793299,0.17687846696923853,0.16998655236174148,0.15
2025-05-23,SKU062,7,0,0.0,39.66,277.62,161.91,1544,83,25.51,11,19.57,70.63,0.30734939759036145,10.882791062328499,0.09188819249333621,0.2544125063035804,0.13253012048192772
2025-05-24,SKU062,8,0,0.0,39.66,317.28,185.04,1320,71,23.06,12,9.1,100.08,0.3247887323943662,13.758889852558543,0.07268028240040343,0.3154311649016642,0.16901408450704225
2025-05-25,SKU062,7,0,0.0,39.66,277.62,161.91,2310,131,42.68,25,18.57,54.46,0.32580152671755724,6.5046860356138705,0.1537353216627044,0.1961674230963187,0.19083969465648856
2025-05-26,SKU062,9,0,0.0,39.66,356.94,208.17,2178,148,48.52,27,14.42,85.83,0.3278378378378379,7.3565539983511945,0.13593321006331596,0.2404605816103547,0.18243243243243243
2025-05-27,SKU062,10,0,0.0,39.66,396.6,231.3,1135,61,19.18,9,16.42,129.7,0.3144262295081967,20.677789363920752,0.04836106908724155,0.327029752899647,0.14754098360655737
2025-05-28,SKU062,8,0,0.0,39.66,317.28,185.04,1959,127,40.81,21,7.6,83.83,0.32133858267716536,7.774565057583924,0.12862455874936965,0.2642145738779627,0.16535433070866143
2025-05-29,SKU062,6,0,0.0,39.66,237.96,138.78,2086,126,43.59,28,11.82,43.77,0.34595238095238096,5.459050240880936,0.18318204740292487,0.18393847705496724,0.2222222222222222
2025-05-30,SKU062,10,0,0.0,39.66,396.6,231.3,1400,81,28.2,12,14.83,122.27,0.34814814814814815,14.063829787234043,0.07110438729198185,0.3082955118507312,0.14814814814814814
2025-05-31,SKU062,15,0,0.0,39.66,594.9,346.95,1586,93,32.81,10,28.76,186.38,0.3527956989247312,18.131667174641876,0.05515212640779964,0.31329635232812236,0.10752688172043011
2025-06-01,SKU062,14,0,0.0,39.66,555.24,323.82,1723,100,34.36,14,12.71,184.35,0.3436,16.159487776484283,0.06188314962898926,0.33201858655716443,0.14
2025-06-02,SKU062,8,0,0.0,39.66,317.28,185.04,812,50,16.77,7,18.26,97.21,0.3354,18.919499105545615,0.05285552193645991,0.30638552697932425,0.14
2025-06-03,SKU062,10,0,0.0,39.66,396.6,231.3,2001,121,37.82,16,9.03,118.45,0.3125619834710744,10.4865150713908,0.09536056480080686,0.2986636409480585,0.1322314049586777
2025-06-04,SKU062,9,0,0.0,39.66,356.94,208.17,1552,96,29.59,12,13.19,105.99,0.30822916666666667,12.06285907401149,0.08289908668123494,0.2969406622961842,0.125
2025-06-05,SKU062,9,0,0.0,39.66,356.94,208.17,1467,85,29.41,9,21.05,98.31,0.346,12.136688201292078,0.08239480024654004,0.2754244410825349,0.10588235294117647
2025-06-06,SKU062,16,0,0.0,39.66,634.56,370.08,2228,146,47.15,26,18.37,198.96,0.32294520547945205,13.45832449628844,0.07430345436207766,0.3135400907715583,0.1780821917808219
2025-06-07,SKU062,8,0,0.0,39.66,317.28,185.04,1779,104,33.83,15,19.02,79.39,0.3252884615384615,9.37865799586166,0.10662506303580434,0.250220625315179,0.14423076923076922
2025-06-08,SKU062,20,0,0.0,39.66,793.2,462.6,2078,139,49.44,17,39.61,241.55,0.3556834532374101,16.043689320388353,0.06232980332829046,0.30452597075138677,0.1223021582733813
2025-06-09,SKU062,14,0,0.0,39.66,555.24,323.82,1628,84,28.72,9,38.62,164.08,0.3419047619047619,19.332869080779947,0.051725380015849,0.29551185073121533,0.10714285714285714
2025-06-10,SKU062,6,0,0.0,39.66,237.96,138.78,2104,152,54.28,34,6.94,37.96,0.35710526315789476,4.383935151068534,0.22810556396032947,0.15952260884182215,0.2236842105263158
2025-06-11,SKU062,10,0,0.0,39.66,396.6,231.3,2150,134,47.67,24,15.62,102.01,0.35574626865671644,8.319697923222153,0.12019667170953101,0.2572112960161372,0.1791044776119403
2025-06-12,SKU062,9,0,0.0,39.66,356.94,208.17,2310,138,46.41,21,24.22,78.14,0.3363043478260869,7.691014867485456,0.1300218524121701,0.21891634448366673,0.15217391304347827
2025-06-13,SKU062,8,0,0.0,39.66,317.28,185.04,1471,89,28.82,15,9.1,94.32,0.3238202247191011,11.009021512838306,0.09083459404942008,0.2972768532526475,0.16853932584269662
2025-06-14,SKU062,16,0,0.0,39.66,634.56,370.08,1451,82,27.61,13,30.2,206.67,0.3367073170731707,22.982977182180367,0.04351046394351992,0.32569024205748864,0.15853658536585366
2025-06-15,SKU062,15,0,0.0,39.66,594.9,346.95,2543,120,42.15,18,24.48,181.32,0.35125,14.113879003558718,0.07085224407463439,0.3047907211296016,0.15
2025-06-16,SKU062,12,0,0.0,39.66,475.92,277.56,1679,104,34.43,16,22.54,141.39,0.33105769230769233,13.822828928260238,0.07234409144394016,0.2970877458396369,0.15384615384615385
2025-06-17,SKU062,9,0,0.0,39.66,356.94,208.17,1166,62,21.82,16,18.28,108.67,0.35193548387096774,16.358386801099908,0.061130722250238134,0.3044489269905306,0.25806451612903225
2025-06-18,SKU062,5,0,0.0,39.66,198.3,115.65,1346,81,27.46,9,5.22,49.97,0.33901234567901234,7.221412964311726,0.13847705496722137,0.25199193141704485,0.1111111111111111
2025-06-19,SKU062,11,0,0.0,39.66,436.26,254.43,1705,97,31.17,17,10.89,139.77,0.321340206185567,13.996150144369585,0.07144821895200111,0.32038234080594147,0.17525773195876287
2025-06-20,SKU062,14,0,0.0,39.66,555.24,323.82,2647,169,56.61,25,23.78,151.03,0.33497041420118345,9.80816110227875,0.10195591095742382,0.27200850082847056,0.14792899408284024
2025-06-21,SKU062,17,0,0.0,39.66,674.22,393.21,2318,125,39.67,15,43.11,198.23,0.31736000000000003,16.99571464582808,0.05883836136572632,0.2940138233810922,0.12
2025-06-22,SKU062,7,1,0.0806,36.46,255.22,161.91,1578,104,32.62,19,14.75,45.94,0.3136538461538461,7.824034334763949,0.12781130005485464,0.1800015672752919,0.18269230769230768
2025-06-23,SKU062,6,1,0.0515,37.62,225.72,138.78,1112,69,23.28,12,16.78,46.88,0.3373913043478261,9.695876288659793,0.10313662945241893,0.20769094453304981,0.17391304347826086
2025-06-24,SKU062,8,0,0.0,39.66,317.28,185.04,812,47,14.89,5,13.09,104.26,0.3168085106382979,21.308260577568834,0.04693015632879476,0.32860564800806863,0.10638297872340426
2025-06-25,SKU062,11,0,0.0,39.66,436.26,254.43,465,24,7.44,4,8.87,165.52,0.31,58.637096774193544,0.017054050336955028,0.3794067757759135,0.16666666666666666
2025-06-26,SKU062,8,1,0.0923,36.0,288.0,185.04,270,11,3.78,2,20.68,78.5,0.34363636363636363,76.19047619047619,0.013125,0.2725694444444444,0.18181818181818182
2025-06-27,SKU062,11,0,0.0,39.66,436.26,254.43,1756,123,38.72,26,25.0,118.11,0.31479674796747964,11.267045454545455,0.08875441250630357,0.27073304909916107,0.21138211382113822
2025-06-28,SKU062,10,0,0.0,39.66,396.6,231.3,2283,144,51.0,19,21.04,93.26,0.3541666666666667,7.776470588235295,0.1285930408472012,0.235148764498235,0.13194444444444445
2025-06-29,SKU062,14,0,0.0,39.66,555.24,323.82,2567,149,49.98,26,19.96,161.48,0.33543624161073826,11.109243697478993,0.09001512859304084,0.2908291909804769,0.174496644295302
2025-06-30,SKU062,12,0,0.0,39.66,475.92,277.56,2429,119,39.56,15,33.04,125.76,0.33243697478991596,12.030333670374114,0.08312321398554379,0.26424609178013114,0.12605042016806722
2025-01-01,SKU063,5,0,0.0,31.52,157.6,86.15,2363,83,42.72,2,6.31,22.42,0.5146987951807229,3.689138576779026,0.27106598984771574,0.14225888324873098,0.024096385542168676
2025-01-02,SKU063,2,0,0.0,31.52,63.04,34.46,1810,56,28.75,2,3.01,-3.18,0.5133928571428571,2.192695652173913,0.4560596446700508,-0.05044416243654823,0.03571428571428571
2025-01-03,SKU063,3,0,0.0,31.52,94.56,51.69,1557,72,36.38,4,5.32,1.17,0.5052777777777778,2.599230346344145,0.3847292724196278,0.012373096446700507,0.05555555555555555
2025-01-04,SKU063,4,0,0.0,31.52,126.08,68.92,2000,77,36.69,2,4.3,16.17,0.47649350649350647,3.436358680839466,0.29100571065989844,0.12825190355329952,0.025974025974025976
2025-01-05,SKU063,1,0,0.0,31.52,31.52,17.23,3813,163,82.92,4,0.9,-69.53,0.5087116564417178,0.3801254220935842,2.6307106598984773,-2.2059010152284264,0.024539877300613498
2025-01-06,SKU063,2,1,0.1083,28.11,56.22,34.46,1648,55,28.95,3,3.07,-10.26,0.5263636363636364,1.9419689119170984,0.5149413020277481,-0.1824973319103522,0.05454545454545454
2025-01-07,SKU063,5,0,0.0,31.52,157.6,86.15,2537,100,48.1,3,11.02,12.33,0.48100000000000004,3.2765072765072762,0.30520304568527923,0.07823604060913705,0.03
2025-01-08,SKU063,3,0,0.0,31.52,94.56,51.69,2531,83,44.76,2,4.12,-6.01,0.5392771084337349,2.1126005361930296,0.47335025380710655,-0.0635575296108291,0.024096385542168676
2025-01-09,SKU063,2,1,0.1191,27.77,55.54,34.46,2476,75,40.55,1,2.51,-21.98,0.5406666666666666,1.3696670776818742,0.7301044292401873,-0.39575081022686354,0.013333333333333334
2025-01-10,SKU063,3,0,0.0,31.52,94.56,51.69,2256,91,49.95,5,5.83,-12.91,0.548901098901099,1.893093093093093,0.5282360406091371,-0.13652707275803722,0.054945054945054944
2025-01-11,SKU063,3,0,0.0,31.52,94.56,51.69,2583,73,36.57,4,7.64,-1.34,0.5009589041095891,2.5857260049220674,0.38673857868020306,-0.014170896785109983,0.0547945205479452
2025-01-12,SKU063,5,0,0.0,31.52,157.6,86.15,1028,51,24.95,3,6.7,39.8,0.4892156862745098,6.316633266533066,0.15831218274111675,0.25253807106598986,0.058823529411764705
2025-01-13,SKU063,2,0,0.0,31.52,63.04,34.46,2082,55,28.0,2,3.32,-2.74,0.509090909090909,2.2514285714285713,0.44416243654822335,-0.04346446700507615,0.03636363636363636
2025-01-14,SKU063,1,0,0.0,31.52,31.52,17.23,1590,56,28.05,3,1.02,-14.78,0.5008928571428571,1.1237076648841355,0.8899111675126904,-0.46890862944162437,0.05357142857142857
2025-01-15,SKU063,3,0,0.0,31.52,94.56,51.69,888,23,10.97,0,4.06,27.84,0.47695652173913045,8.619872379216044,0.11601099830795263,0.29441624365482233,0.0
2025-01-16,SKU063,6,0,0.0,31.52,189.12,103.38,1226,47,22.71,1,16.32,46.71,0.48319148936170214,8.327608982826948,0.12008248730964467,0.24698604060913706,0.02127659574468085
2025-01-17,SKU063,4,0,0.0,31.52,126.08,68.92,2629,89,47.54,3,5.93,3.69,0.5341573033707865,2.6520824568784183,0.37706218274111675,0.02926713197969543,0.033707865168539325
2025-01-18,SKU063,2,1,0.179,25.88,51.76,34.46,1995,82,44.43,6,3.04,-30.17,0.541829268292683,1.1649786180508666,0.8583848531684699,-0.5828825347758888,0.07317073170731707
2025-01-19,SKU063,1,0,0.0,31.52,31.52,17.23,2534,91,45.31,5,2.78,-33.8,0.49791208791208796,0.6956521739130435,1.4375,-1.0723350253807107,0.054945054945054944
2025-01-20,SKU063,8,0,0.0,31.52,252.16,137.84,2684,109,55.04,5,22.3,36.98,0.5049541284403669,4.5813953488372094,0.2182741116751269,0.14665291878172587,0.045871559633027525
2025-01-21,SKU063,1,0,0.0,31.52,31.52,17.23,2977,80,42.92,2,1.72,-30.35,0.5365,0.7343895619757689,1.3616751269035534,-0.9628807106598986,0.025
2025-01-22,SKU063,2,0,0.0,31.52,63.04,34.46,542,16,8.62,0,4.93,15.03,0.53875,7.313225058004641,0.13673857868020303,0.2384200507614213,0.0
2025-01-23,SKU063,3,0,0.0,31.52,94.56,51.69,2109,80,39.61,2,8.28,-5.02,0.495125,2.387275940419086,0.41888747884940775,-0.05308798646362098,0.025
2025-01-24,SKU063,3,0,0.0,31.52,94.56,51.69,1579,58,28.69,4,2.52,11.66,0.49465517241379314,3.295921924015336,0.30340524534686975,0.12330795262267344,0.06896551724137931
2025-01-25,SKU063,3,0,0.0,31.52,94.56,51.69,2059,54,28.55,1,6.14,8.18,0.5287037037037037,3.3120840630472856,0.30192470389170895,0.08650592216582063,0.018518518518518517
2025-01-26,SKU063,4,0,0.0,31.52,126.08,68.92,966,41,20.74,2,5.99,30.43,0.5058536585365854,6.079074252651881,0.164498730964467,0.2413546954314721,0.04878048780487805
2025-01-27,SKU063,2,1,0.1541,26.66,53.32,34.46,2162,71,38.02,2,5.5,-24.66,0.5354929577464789,1.4024197790636506,0.713053263315829,-0.46249062265566393,0.028169014084507043
2025-01-28,SKU063,4,1,0.1441,26.98,107.92,68.92,2770,102,50.25,1,9.43,-20.68,0.49264705882352944,2.1476616915422886,0.46562268346923646,-0.19162342475908078,0.00980392156862745
2025-01-29,SKU063,6,0,0.0,31.52,189.12,103.38,2279,86,43.19,2,5.66,36.89,0.5022093023255814,4.378791386895115,0.2283735194585448,0.1950613367174281,0.023255813953488372
2025-01-30,SKU063,2,0,0.0,31.52,63.04,34.46,2315,106,57.17,8,4.6,-33.19,0.5393396226415095,1.102676228791324,0.9068845177664975,-0.526491116751269,0.07547169811320754
2025-01-31,SKU063,1,0,0.0,31.52,31.52,17.23,1266,37,18.66,3,2.44,-6.81,0.5043243243243243,1.6891747052518757,0.592005076142132,-0.21605329949238578,0.08108108108108109
2025-02-01,SKU063,3,0,0.0,31.52,94.56,51.69,1827,60,30.03,3,3.89,8.95,0.5005000000000001,3.148851148851149,0.3175761421319797,0.09464890016920473,0.05
2025-02-02,SKU063,3,1,0.0666,29.42,88.26,51.69,2038,53,27.24,1,3.62,5.71,0.5139622641509434,3.2400881057268727,0.30863358259687285,0.06469521867210513,0.018867924528301886
2025-02-03,SKU063,2,0,0.0,31.52,63.04,34.46,2362,63,30.71,2,1.99,-4.12,0.4874603174603175,2.05275154672745,0.4871510152284264,-0.06535532994923858,0.031746031746031744
2025-02-04,SKU063,5,0,0.0,31.52,157.6,86.15,1615,52,28.29,0,4.2,38.96,0.5440384615384615,5.570873100035348,0.179505076142132,0.24720812182741117,0.0
2025-02-05,SKU063,4,0,0.0,31.52,126.08,68.92,2965,87,45.02,4,4.04,8.1,0.5174712643678161,2.800533096401599,0.35707487309644675,0.06424492385786802,0.04597701149425287
2025-02-06,SKU063,3,0,0.0,31.52,94.56,51.69,3261,125,64.32,3,7.45,-28.9,0.5145599999999999,1.4701492537313434,0.6802030456852791,-0.3056260575296108,0.024
2025-02-07,SKU063,3,0,0.0,31.52,94.56,51.69,756,27,13.82,1,2.75,26.3,0.5118518518518519,6.842257597684515,0.14615059221658205,0.27813028764805414,0.037037037037037035
2025-02-08,SKU063,3,0,0.0,31.52,94.56,51.69,1802,68,36.94,6,7.23,-1.3,0.543235294117647,2.559826746074716,0.3906514382402707,-0.013747884940778343,0.08823529411764706
2025-02-09,SKU063,8,0,0.0,31.52,252.16,137.84,874,27,13.73,2,7.16,93.43,0.5085185185185185,18.365622723962126,0.05444955583756345,0.3705187182741117,0.07407407407407407
2025-02-10,SKU063,4,0,0.0,31.52,126.08,68.92,775,29,15.67,1,6.83,34.66,0.5403448275862069,8.04594767070836,0.12428616751269035,0.27490482233502533,0.034482758620689655
2025-02-11,SKU063,7,0,0.0,31.52,220.64,120.61,1348,43,23.46,2,8.14,68.43,0.5455813953488372,9.404944586530263,0.10632704858593184,0.31014321972443804,0.046511627906976744
2025-02-12,SKU063,1,0,0.0,31.52,31.52,17.23,1131,31,16.88,3,2.74,-5.33,0.544516129032258,1.8672985781990523,0.5355329949238579,-0.16909898477157362,0.0967741935483871
2025-02-13,SKU063,5,0,0.0,31.52,157.6,86.15,1152,51,25.98,3,11.78,33.69,0.5094117647058823,6.066204772902232,0.16484771573604062,0.21376903553299492,0.058823529411764705
2025-02-14,SKU063,2,0,0.0,31.52,63.04,34.46,2199,62,33.77,4,3.82,-9.01,0.5446774193548387,1.8667456322179448,0.5356916243654823,-0.1429251269035533,0.06451612903225806
2025-02-15,SKU063,4,0,0.0,31.52,126.08,68.92,2654,90,48.87,5,5.63,2.66,0.5429999999999999,2.579905872723552,0.38761104060913704,0.02109771573604061,0.05555555555555555
2025-02-16,SKU063,4,0,0.0,31.52,126.08,68.92,2535,89,44.55,5,4.7,7.91,0.500561797752809,2.830078563411897,0.3533470812182741,0.06273794416243655,0.056179775280898875
2025-02-17,SKU063,3,0,0.0,31.52,94.56,51.69,1175,49,26.68,1,8.28,7.91,0.5444897959183673,3.5442278860569716,0.28214890016920474,0.08365059221658207,0.02040816326530612
2025-02-18,SKU063,1,0,0.0,31.52,31.52,17.23,2352,75,37.8,4,1.74,-25.25,0.504,0.8338624338624339,1.199238578680203,-0.8010786802030457,0.05333333333333334
2025-02-19,SKU063,6,0,0.0,31.52,189.12,103.38,3473,141,74.77,2,16.14,-5.17,0.5302836879432624,2.5293566938611747,0.3953574450084602,-0.027337140439932316,0.014184397163120567
2025-02-20,SKU063,0,1,0.1141,27.92,0.0,0.0,1082,37,19.3,0,0.0,-19.3,0.5216216216216216,0.0,,,0.0
2025-02-21,SKU063,2,1,0.1629,26.39,52.78,34.46,1806,67,36.15,5,3.1,-20.93,0.5395522388059701,1.4600276625172892,0.6849185297461159,-0.396551724137931,0.07462686567164178
2025-02-22,SKU063,3,0,0.0,31.52,94.56,51.69,2613,73,37.28,4,5.82,-0.23,0.5106849315068493,2.536480686695279,0.3942470389170897,-0.0024323181049069375,0.0547945205479452
2025-02-23,SKU063,2,0,0.0,31.52,63.04,34.46,2747,93,44.56,1,1.72,-17.7,0.4791397849462366,1.414721723518851,0.7068527918781726,-0.2807741116751269,0.010752688172043012
2025-02-24,SKU063,1,0,0.0,31.52,31.52,17.23,2303,77,40.88,2,2.65,-29.24,0.530909090909091,0.7710371819960861,1.2969543147208122,-0.9276649746192893,0.025974025974025976
2025-02-25,SKU063,4,0,0.0,31.52,126.08,68.92,2684,87,46.17,4,7.0,3.99,0.5306896551724138,2.7307775611869176,0.3661960659898477,0.03164657360406092,0.04597701149425287
2025-02-26,SKU063,5,0,0.0,31.52,157.6,86.15,2518,80,42.03,4,5.82,23.6,0.525375,3.7497025933856767,0.26668781725888324,0.14974619289340102,0.05
2025-02-27,SKU063,2,0,0.0,31.52,63.04,34.46,2877,81,41.77,5,3.43,-16.62,0.515679012345679,1.509217141489107,0.6625951776649747,-0.26364213197969544,0.06172839506172839
2025-02-28,SKU063,2,0,0.0,31.52,63.04,34.46,1871,71,37.59,2,2.53,-11.54,0.5294366197183099,1.677041766427241,0.5962880710659899,-0.18305837563451777,0.028169014084507043
2025-03-01,SKU063,6,0,0.0,31.52,189.12,103.38,2199,86,43.47,1,12.09,30.18,0.5054651162790698,4.350586611456177,0.22985406091370558,0.15958121827411167,0.011627906976744186
2025-03-02,SKU063,6,0,0.0,31.52,189.12,103.38,1883,75,38.84,3,5.26,41.64,0.5178666666666667,4.869207003089598,0.20537225042301185,0.2201776649746193,0.04
2025-03-03,SKU063,4,0,0.0,31.52,126.08,68.92,3891,130,62.04,4,10.34,-15.22,0.47723076923076924,2.0322372662798194,0.49206852791878175,-0.12071700507614214,0.03076923076923077
2025-03-04,SKU063,5,0,0.0,31.52,157.6,86.15,1129,41,22.01,1,11.56,37.88,0.536829268292683,7.160381644706951,0.1396573604060914,0.2403553299492386,0.024390243902439025
2025-03-05,SKU063,5,0,0.0,31.52,157.6,86.15,1181,36,19.28,1,4.46,47.71,0.5355555555555556,8.174273858921161,0.12233502538071067,0.3027284263959391,0.027777777777777776
2025-03-06,SKU063,6,0,0.0,31.52,189.12,103.38,2133,59,29.82,2,5.65,50.27,0.5054237288135593,6.3420523138833,0.1576776649746193,0.2658100676818951,0.03389830508474576
2025-03-07,SKU063,2,0,0.0,31.52,63.04,34.46,1881,57,29.91,1,2.63,-3.96,0.5247368421052632,2.1076563022400534,0.4744606598984772,-0.06281725888324872,0.017543859649122806
2025-03-08,SKU063,3,0,0.0,31.52,94.56,51.69,2134,89,46.58,2,6.33,-10.04,0.5233707865168539,2.030055817947617,0.4925972927241962,-0.10617597292724196,0.02247191011235955
2025-03-09,SKU063,5,0,0.0,31.52,157.6,86.15,2387,85,45.63,0,4.88,20.94,0.5368235294117647,3.4538680692526844,0.2895304568527919,0.13286802030456854,0.0
2025-03-10,SKU063,3,0,0.0,31.52,94.56,51.69,2191,89,46.0,6,4.65,-7.78,0.5168539325842697,2.0556521739130433,0.48646362098138746,-0.08227580372250423,0.06741573033707865
2025-03-11,SKU063,0,0,0.0,31.52,0.0,0.0,2041,66,36.09,3,0.0,-36.09,0.5468181818181819,0.0,,,0.045454545454545456
2025-03-12,SKU063,3,0,0.0,31.52,94.56,51.69,1112,33,16.16,3,7.13,19.58,0.4896969696969697,5.851485148514851,0.17089678510998307,0.2070642978003384,0.09090909090909091
2025-03-13,SKU063,3,0,0.0,31.52,94.56,51.69,2542,94,51.45,3,5.58,-14.16,0.547340425531915,1.8379008746355685,0.5440989847715736,-0.14974619289340102,0.031914893617021274
2025-03-14,SKU063,3,0,0.0,31.52,94.56,51.69,2499,85,45.0,1,4.42,-6.55,0.5294117647058824,2.1013333333333333,0.47588832487309646,-0.06926818950930626,0.011764705882352941
2025-03-15,SKU063,1,0,0.0,31.52,31.52,17.23,3752,131,63.28,5,1.49,-50.48,0.4830534351145038,0.49810366624525915,2.0076142131979697,-1.6015228426395938,0.03816793893129771
2025-03-16,SKU063,2,0,0.0,31.52,63.04,34.46,1733,71,34.47,3,1.86,-7.75,0.4854929577464789,1.82883666956774,0.5467956852791878,-0.12293781725888325,0.04225352112676056
